year,id,authors,title,venue,paper_year
2001,0117850,"J. K. Kamal, L. Zhao, and A. H. Zewail",Ultrafast Hydration Dynamics in Protein Unfolding: Human Serum Albumin,Proc. Natl. Acad. Sci.,2004
2001,0117850,"Samir Kumar Pal, Jorge Peon and A.H. Zewail",Ultrafast Decay and Hydration Dynamics of DNA Bases and Mimics,Chem. Phys. Lett.,2002
2001,0117850,"Varella, MTD; Arasaki, Y; Ushiyama, H; McKoy, V; Takatsuka, K",Time-resolved photoelectron spectroscopy of proton transfer in the ground state of chloromalonaldehyde: Wave-packet dynamics on effective potential surfaces of reduced dimensionality,JOURNAL OF CHEMICAL PHYSICS,2006
2001,0117850,"Varella, MTD; Arasaki, Y; Ushiyama, H; Takatsuka, K; Wang, KS; McKoy, V",Real-time observation of intramolecular proton transfer in the electronic ground state of chloromalonaldehyde: An ab initio study of time-resolved photoelectron spectra,JOURNAL OF CHEMICAL PHYSICS,2007
2001,0117850,"D. Zhong, S.K. Pal, D. Zhang, S.I. Chan, and A.H. Zewail",Femtosecond Dynamics of Rubredoxin: Tryptophan Solvation and Resonance Energy Transfer in the Protein,Proc. Natl. Acad. Sci.,2002
2001,0117850,"C.-Y. Ruan, D.-S. Yang, and A. H. Zewail",Structures and Dynamics of Self-Assembled Surface Monolayers Observed by Ultrafast Electron Crystallography,J. Am. Chem. Soc.,2004
2001,0117850,"Samir Kumar Pal, Jorge Peon, Biman Bagchi, and A.H. Zewail",Biological Water: Femtosecond Dynamics of Macromolecular Hydration,J. Phys. Chem. B,2002
2001,0117850,"Apostolova, ES",Fe(CO)(4) flexible as a two-level system avoided conical intersection,INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY,2006
2001,0117850,"D. Zhong, S.K. Pal, C. Wan, and A.H. Zewail",Femtosecond Dynamics of Drug-Protein Complex: Daunomycin with Apo Riboflavin-Binding Protein,Proc. Natl. Acad. Sci.,2001
2001,0117850,"V.A. Lobastov, R. Srinivasan, B.M. Goodson, C.-Y. Ruan, J.S. Feenstra, and A.H. Zewail",Ultrafast Diffraction of Transient Molecular Structures in Radiationless Transitions,J. Phys. Chem. A,2001
2001,0117850,"P.-Y. Cheng, J. S. Baskin, and A. H. Zewail",Dynamics of Clusters: From Elementary to Biological Structures,Proc. Natl. Acad. Sci.,2006
2001,0117850,"Q.-B. Lu, J. S. Baskin, and A. H. Zewail",The Pre-solvated Electron in Water: Can it be Scavanged at Long Range?,Journal of Physcial Chemistry B,2004
2001,0117850,"J. S. Baskin, H.-Z. Yu, and A.H. Zewail",Ultrafast Dynamics of Porphyrins in the Condensed Phase: I. Free Base Tetraphenylporphyrin,J. Phys. Chem.,2002
2001,0117850,"H.-Z. Yu, J.S. Baskin, and A.H. Zewail",Ultrafast Dynamics of Porphyrins in the Condensed Phase: II. Zinc Tetraphenylporphyrin,J. Phys. Chem.,2002
2001,0117850,"Shouzhong Zou, J. Spencer Baskin, and A.H. Zewail",Molecular Recognition of Oxygen by Protein Mimics: Dynamics on the Femtosecond to Microsecond Time Scale,Proc. Natl. Acad. Sci,2002
2001,0117850,"Y. Arasaki, K. Takatsuka, K. Wang, and B.V. McKoy",Probing Wavepacket Dynamics with Femtosecond Energy-and Angle-Resolved Photoelectron Spectroscopy,The Journal of Electron Spectroscopy and Related Phenomena,2000
2001,0117850,"S. Chen, M. T. Seidel, and A. H. Zewail",Atomic-Scale Dynamical Structures of Fatty-Acid Bilayers Observed by Ultrafast Electron Crystallography,Proc. Natl. Acad. Sci.,2005
2001,0117850,"Samir Kumar Pal, Liang Zhao, and A. H. Zewail",Water at DNA Surfaces:  Ultrafast Dynamics in Minor Groove Recognition,Proc. Natl. Acad. Sci.,2003
2001,0117850,"Tianbing Xia, Chaozhi Wan, Hans-Christian Becker, Adam Frankel, Richard W. Roberts, and A. H. Zewail",The RNA-protein Complex:  Direct Probing of the Interfacial Recognition Dynamics and its Correlation with Biological Functions,Proc. Natl. Acad. Sci.,2003
2001,0117850,"C.Y. Ruan, V. A. Lobastov, F. Vigliotti, S. Chen, and A. H. Zewail",Ultrafast Electron Crystallography of Interfacial Water,Science,2004
2001,0117850,"Y. Arasaki, K. Takatsuka, K. Wang, and B.V. McKoy",Energy- and angle-resolved pump-probe femtosecond photoelectron spectroscopy: Molecular rotation,J. Chem. Phys.,2001
2001,0117850,"V. A. Lobastov, R. Srinivasan, and A. H. Zewail",Four-dimensional Ultrafast Electron Microscopy,Proc. Natl. Acad. Sci.,2005
2001,0117850,"D. Hern Paik, Nam Joon Kim, and A. H. Zewail",Femtosecond Dynamics of Solvated Oxygen Anions:  I. Bifurcated Electron Transfer Dynamics Probed by Photoelctron Spectroscopy,J. Chem. Phys.,2003
2001,0117850,"Nam Joon Kim, D. Hern Paik, and A. H. Zewail",Femtosecond Dynamics of Solvated Oxygen Anions:  II. Nature of Dissociation and Caging in Finite-Sized Clusters,J. Chem. Phys.,2003
2001,0117850,"S. Xu, S. T. Park, J. S. Feenstra, R. Srinivasan, and A. H. Zewail",Ultrafast Electron Diffraction: Structural Dynamics of the Elimination Reaction of Acetylacetone,Journal of Physical Chemistry A,2004
2001,0117850,"D.H. Paik, T.M. Bernhardt, N.J. Kim, and A.H. Zewail",Femtochemistry of Mass-Selected Negative-Ion Clusters of Dioxygen: Charge-transfer and solvation dynamics,J. Chem. Phys.,2001
2001,0117850,"Liang Zhao, Samir Kumar Pal, Tianbing Xia, and A. H. Zewail",Dynamics of Ordered Water in Interfacial Enzyme Reognition: Bovine Pancreatic Phospholipase A2,Angewandte Chemie Int. Ed.,2004
2001,0117850,"Melanie A. O'Neill, Hans-Christian Becker, Chaozhi Wan, Jacqueline K. Barton, and A. H. Zewail",Ultrafast Dynamics in DNA-Mediated Electron Transfer: Base Gating and the Role of Temperature,Angewandte Chemie Int. Ed.,2003
2001,0117850,"Boyd M. Goodson, Chong-Yu Ruan, Vladimir A. Lobastov, Ramesh Srinivasan, and A. H. Zewail",Ultrafast Electron Diffraction:  Complex Landscapes of Molecular Structures in Thermal and Light-Mediated Reactions,Chem. Phys. Lett.,2003
2001,0117850,"H. Ihee, B.M. Goodson, R. Srinivasan, A. Lobastov, and A.H. Zewail",Ultrafast Electron Diffraction and Structural Dynamics: Transient Intermediates in the Elimination Reaction of C2F4I2,J. Phys. Chem. A,2002
2001,0117850,"H. Ihee, V. Lobastov, U. Gomez, B. Goodson, R. Srinivasan, C.-Y. Ruan, and A.H. Zewail",Direct Imaging of Transient Molecular Structures with Ultrafast Diffraction,Science,2001
2001,0117850,"H. Ihee, J. Kua, W.A. Goddard III, and A.H. Zewail","CF2XCF2X and CF2XCF2.òradicals (X=Cl, Br, I): Ab Initio and DFT Studies and Comparisons with Experiments",J. Phys. Chem. A,2001
2001,0117850,"S. Zou, R.S. Clegg, and F.C. Anson","Attachment of Cobalt ""Picket Fence"" Porphyrin to the Surface of Gold Electrodes coated with 1-(10-Mercaptodecyl) imidazole",Langmuir,2002
2001,0117850,"Franco Vigliotti, Songye Chen, Chong-Yu Ruan, Vladimir A. Lobastov, and Ahmed H. Zewail",Ultrafast Electron Crystallography of Surface Structural Dynamics with Atomic-Scale Resolution,Angewandte Chemie Int. Ed.,2004
2001,0117850,"I.-R. Lee, W. Lee, and A. H. Zewail",Primary Steps of the Photoactive Yellow Protein: Isolated Chromophore Dynamics and Protein Directed Function,Proc. Natl. Acad. Sci.,2006
2001,0117850,M. A. O'Neill and J. K. Barton,DNA-Mediated Charge Transport Requires Conformational Motion of the DNA Bases: Elimination of Charge Transport in Rigid Glasses at 77 K,J. Am. Chem. Soc.,2004
2001,0118021,"Lang, T.J., and S.A. Rutledge","Cloud to Ground Lightning Downwind of the 2002 Hayman Forest Fire in 
Colorado.",Geophysical Research Letters,2005
2001,0118021,"Sergy Matrosov, Robert Cifelli, Patrick C. kennedy, Steven W. Nesbitt, Steven A. Rutledge, V. N. Bringi, and Brooks E. Martner",A Comparative Study of Rainfall Retrievals based on Specific Differential Phase Shifts at S- and X- band Radar Frequencies,Journal of Atmospheric and Oceanic Technology,2006
2001,0118021,"E. Gorgucci, G. Scarchilli, V. Chandrasekar, and V. N. Bringi",Measurement of Mean Raindrop Shape from Polarimetric Radar Observations,Journal of Atmospheric Science,2000
2001,0118021,"E. Gorgucci, V. Chandrasekar, G. Scarchilli, and S. Bolen",Variation of Mean Raindrop Shape Derived from Polarimetric Radar Measurements,Journal of Atmospheric Research,2001
2001,0118021,L. D. Carey and S. A. Rutledge,The Relationship Between Precipitation and Lightning in Tropical Island Convection:  A C-Band Polarimetric Study,Monthly Weather Review,2000
2001,0118021,"F. L. Ogden, H. O. Sharif, S. U. S. Senarath, J. A. Smith, M. L. Baeck, and J. R. Richardson","Hydrologic Analysis of the Ft. Collins, Colorado Flash Flood of 1997",Journal of Hydrology,2000
2001,0118021,"Bolen, S. M., and V. Chandrasekar",Methodology for Aligning and Comparing Spaceborne Radar and Ground-Based Radar Observations.,Journal of Atmospheric and Oceanic Technology,2003
2001,0118021,"Baldini, L., E. Gorgucci, and V. Chandrasekar",Methodology for C-band Polarimetric Radars,Proceedings of ERAD (2004),2004
2001,0118021,"Wang, Y., V. Chandrasekar, and V.N. Bringi,",Characterization and Evaluation of Hybrid Polarization Observation of Precipitation.,Journal of Atmospheric and Oceanic Technology,2006
2001,0118021,J. Hubbert and V. N. Bringi,The Effects of Three-Body Scattering on Differential Relflectivity Signatures,Journal of Atmospheric and Oceanic Technology,2000
2001,0118021,"Wiens, K. C., S. A. Rutledge, and S. A. Tessendorf",The 29 June 2000 Supercell Observed During STEPS.  Part II:  Lightning and Charge Structure,Journal of the Atmospheric Sciences,2005
2001,0118021,"Tessendorf, S. A. , L. J. Miller, K. C. Wiens, and S. A. Rutledge",The 29 June 2000 Supercell Observed During STEPS.  Part I:  Kinematics and Microphysics,Journal of the Atmospheric Sciences,2005
2001,0118021,"V. N. Bringi, V. Chandrasekar, J. Hubbert, E. Gorgucci, W. L. Randeu and M. Schoenhuber",Raindrop Size Distribution in Different Climatic Regimes from Disdrometer and Dual-Polarized Radar Analysis,Journal of Atmospheric Sciences,2003
2001,0118021,S. A. Rutledge and V. Chandrasekar,Some Educational Innovations in Radar Meteorology,Meteorological Monographs,2003
2001,0118021,"R. J. Doviak, V. N. Bringi, A. Ryzhkov, and D. S. Zrnic",Polarimetric Upgrades to Operational WSR-88D Radars,Journal of Atmospheric and Oceanic Technology,2000
2001,0118021,T. J. Lang and S. A. Rutledge,"Relationships Between Convective Storm Kinematics, Microphysics, and Lightning",Monthly Weather Review,2002
2001,0118021,"E. Gorgucci, V. Chandrasekar, V. N. Bringi, and G. Scarchilli",Estimation of Raindrop Size Distribution Parameters from Polarimetric Radar Measurements,Journal of the Atmospheric Sciences,2002
2001,0118021,"Chandrasekar, V., R. Meneghini, and I. Zawadski",Global and Local Precipitation Measurements by Radar,Meteorological Monographs,2003
2001,0118021,"W. C. Skamarock, J. Powers, M. Barth, J. E. Dye, T. Matejka, D. Bartels, K. Baumann, J. Stith, D. D. Parrish, and G. Hubler",Numerical Simulations of the 10 July STERAO/Deep Convection Experiment Convective System:  Dynamics and Transport,Journal of Geophysical Research,2000
2001,0118021,"E. Gorgucci, G. Scarchilli, V. Chandrasekar, and V. N. Bringi",Rainfall Estimation from Polarimetric Radar Measurements:  Composite Algorithms Immune to Variability in Raindrop Shape-Size Relation,Journal of Atmospheric and Oceanic Technology,2001
2001,0118021,P. C. Kennedy and A. G. Detwiler,A Case Study of the Origin of Hail in a Multicell Thunderstorm Using In Situ Aircraft and Polarimetric Radar Data,Journal of Applied Meteorology,2003
2001,0118021,"T. J. Lang, S. A. Rutledge, J. E. Dye, M. Venticinque, P. Laroche, and E. Defer",Anomalously Low Negative Cloud-to-Ground Lightning Flash Rates in Intense Convective Storms Observed During STERAO-A,Monthly Weather Review,2000
2001,0118021,H Liu and V. Chandrasekar,"Classification of Hydrometeors Based on Polarimetric Radar Measurements:  Development of Fuzzy Logic and Neuro-Fuzzy Systems, and In Situ Verification",Journal of Atmospheric and Oceanic Technology,2000
2001,0118021,"P. C. Kennedy, S. A. Rutledge, W. A. Petersen, and V. N. Bringi",Polarimetric Observations of Hail Formation,Journal of Applied Meteorology,2001
2001,0118021,"J. M. Straka, D. S. Zrnic, A. V. Ryzhkov",Bulk Hydrometeor Classification and Quantification Using Polarimetric Radar Data:  Synthesis of Relations,Journal of Applied Meteorology,2000
2001,0118021,"Depue, T.K., P.C. Kennedy, and S.A. Rutledge",The Performance of the Hail Differential Reflectivity (HDR) Polarimetric Radar Hail Indicator,Journal of Applied Meteorology and Climatology,2007
2001,0118021,"J. E. Nachamkin, R. L. McAnelly, and W. R. Cotton",Interactions Between a Developing Mesoscale Convective System and Its Environment.  Part I:  Observational Analysis,Monthly Weather Review,2000
2001,0118021,"Lang, T. J., S. A. Rutledge, and J. Stith",Observations of Quasi-Symmetric Echo Patterns in Clear Air with the CSU-CHILL Polarimetric Radar,Journal of Atmospheric and Oceanic Technology,2004
2001,0118021,"Bringi, V. N., V. Chandrasekar, D. Zrnic, and C. W. Ulbrich",The Need to Represent Raindrop Size Spectra as Normalized Gamma Distributions for the Interpretation of Polarization Radar Observations.,Journal of Applied Meteorology,2003
2001,0118021,"A. J. DeCaria, K. E. Pickering, G. L. Stenchikov, J. R. Scala, J. L. Stith, J. E. Dye, B. A. Ridley, and P. Laroche",A Cloud-Scale Model Study of Lightning-Generated NOx in an Individual Thunderstorm During STERAO-A,Journal of Geophysical Research,2000
2001,0118021,"Chandrasekar, V., A. Hou, E. Smith, V.N. Bringi, S.A. Rutledge, and E. Gorgucci",Use of Dual Polarization radar in Validation of Satellite Precipitation Measurements:,Bulletin of the American Meteorological Society,2008
2001,0118021,"Lang, T. J., J. Miller, M. Weisman, S. A. Rutledge, L. J. Barker, V. N. Bringi, V. Chandrasekar, A. G. Detwiler, N. J. Doesken, J. Helsdon, C. Knight, P. Krehbiel, W. A. Lyons, D. MacGorman, E. Rasmussen, W. Rison, W. D. Rust, and R. Thomas",The Severe Thunderstorm Electrification and Precipitation Study (STEPS),Bulletin of the American Meteorological Society,2004
2001,0118021,"Lang, T. J., S. A. Rutledge, and K. C. Wiens",Origins of Positive Cloud-to-Ground Lightning Flashes in the Stratiform Region of a Mesoscale Convective System,Geophysical Research Letters,2004
2001,0118021,J. E. Dye et al.,"An Overview of the Stratospheric-Tropospheric Experiment:  Radiation, Aerosols, and Ozone (STERAO-A) - Deep Convection Experiment with Results for the July 10, 1996 Storm",Journal of Geophysical Research,2000
2001,0118022,"Jeong, J; Byahut, S; Pink, RH; Scheicher, RH; Huang, MB; Chow, L; Mishra, DR; Aryal, MM; Maharjan, NB; Paudyal, DD; Das, TP",First-principles study of location of Er3+ ion-relationship to understanding of hyperfine interactions in the optoelectronic erbium-silicon system,HYPERFINE INTERACTIONS,2007
2001,0118022,"Lata, KR; Sahoo, N; Dubey, A; Scheicher, RH; Badu, SR; Pink, RH; Mahato, DN; Schulte, AF; Saha, HP; Maharjan, NB; Chow, L; Das, TP",Investigation of the hyperfine properties of deoxy hemoglobin based on its electronic structure obtained by Hartree-Fock-Roothan procedure,HYPERFINE INTERACTIONS,2008
2001,0118022,"Chai, GY; Chow, L; Zhou, D; Byahut, SR",Focused-ion-beam assisted fabrication of individual multiwall carbon nanotube field emitter,CARBON,2005
2001,0118025,SEE ATTACHED FILE,SEE ATTACHED FILE,SEE ATTACHED FILE,2007
2001,0118028,Xin Zhang,Surface Image Velocimetry for Measuring Short Wind Wave Kinematics,Experiment in fluids,2003
2001,0118028,Xin Zhang,Short surface waves on surface shear,JFM,2005
2001,0118028,"Zhang, X and Cai, WJ",On some biases of estimating the global distribution of air-sea CO2 flux by bulk parameterizations,Geophysical Research Letters,2007
2001,0118028,X. Zhang and S. Harrison,A laboratory observation of the surface temperature and velocity distributions on a wavy and windy air?water interface,Physics of Fluids,2004
2001,0118033,"Anderson, L.G., E. Falck, E.P. Jones, S. Jutterstrom, and J.H. Swift",Enhanced uptake of atmospheric CO2 during freezing of seawater: A field study in,J. Geophys. Res.,2004
2001,0118034,"Falkner, Kelly Kenison, Michael Steele, Rebecca A. Woodgate, James H. Swift, Knut Aagaard, and James Morison",Dissolved oxygen extrema in the Artic Ocean halocline from the North Pole to the Lincoln Sea,Deep-Sea Research I,2005
2001,0118034,"Woodgate, R.A., K. Aagaard, J.H. Swift, W.M. Smethie, K.K. Falkner",Atlantic Water Circulation over the Mendeleev Ridge and Chukchi Borderland from Thermohaline Intrusions and Water Mass Properties,Journal of Geophysical Research,2007
2001,0118034,"Woodgate, Rebecca, Knut Aagaard, James H. Swift, Kelly K. Falkner, and William M. Smethie, Jr.","Pacific ventilation of the Arctic Ocean's lower halocline by upwelling and diapycnal mixing 
over the continental margin.",Geophys. Res. Lett.,2005
2001,0118300,H. Oh and R.J. Thomas,?Real and Reactive Power Prices and Market Power?,Proceedings of the 2007 PES General Meeting,2007
2001,0118300,"S. Kirti, A. Scaglione, and R. Thomas",?A Scalable Wireless Communication Architecture for Average Consensus?,"46th IEEE Conference on Decision and Control, New Orleans, Louisiana USA",2007
2001,0118300,"Adilov, N., Light, T., Mitarotonda, D., Mount, T., Schuler, R., Schulze, W., & Zimmerman, R.","?Spatial Arbitrage to Reduce ""Seams"" Across Electricity System Control Areas: An Experimental Analysis?",Proceedings of the Hawaii International Conference on systems Science 41,2008
2001,0118300,"Jaeseok Choi, T. D. Mount, R.J. Thomas",?Composite Power System Expansion Planning Considering Outage Cost?,Proceedings of the 2007 PES General Meeting,2007
