year,id,authors,title,venue,paper_year
2000,0071311,"J.K. Chin, J.M. Vogels, and W. Ketterle",Amplification of Local Instabilities in a Bose-Einstein Condensate with Attractive Interactions,Phys. Rev. Lett.,2003
2000,0071311,"A.E. Leanhardt, Y. Shin, D. Kielpinski, D.E. Pritchard, and W. Ketterle",Coreless vortex formation in a spinor Bose-Einstein condensate,Phys. Rev. Lett.,2003
2000,0071311,"A.E. Leanhardt, Y. Shin, A.P. Chikkatur, D. Kielpinski, W. Ketterle, and D.E. Pritchard",Bose-Einstein condensates near a microfabricated surface,Phys. Rev. Lett.,2003
2000,0071311,"J. M. Vogels, J. K. Chin, and W. Ketterle",Coherent Collisions between Bose-Einstein Condensates,Phys. Rev. Lett.,2003
2000,0071311,"A. Görlitz, T.L. Gustavson, A.E. Leanhardt, R. Löw, A.P. Chikkatur, S. Gupta, S. Inouye, D.E. Pritchard, and W. Ketterle",Sodium Bose-Einstein Condensates in the F=2 State in a Large-volume Optical Trap.,Phys. Rev. Lett.,2003
2000,0071311,"D.E. Chang, J. Ye, and M.D. Lukin",Controlling dipole-dipole frequency shifts in a lattice-based optical atomic clock,Phys. Rev. A,2004
2000,0071311,"D.W. Wang, M.D. Lukin, and E. Demler",Disordered Bose-Einstein Condensates in Quasi One-Dimensional Magnetic Microtraps,Phys. Rev. Lett.,2004
2000,0071311,"E. Altman, W. Hofstetter, E. Demler, and M.D. Lukin",Phase diagram of two-component bosons on an optical lattice,New Journal of Physics,2003
2000,0071311,"N. Balakrishnan, G.C. Groenenboom, R.V. Krems and A. Dalgarno",The He-CaH (^2 SUM^+) Interaction: II. Collisions at Cold and Ultracold Temperatures,J. Chem. Phys.,2003
2000,0071311,"B. Zygelman, A. Dalgarno, M.J. Jamieson and P.C. Stancil",Multichannel Study of Spin-exchange and Hyperfine Induced Frequency Shift and Line Broadening in Cold Collisions of Hydrogen Atoms,PRA,2003
2000,0071311,"R.V. Krems, D. Zgid, G. Chalasinski, J. Klos and A. Dalgarno",Possibility of Buffer-Gas Cooling of Paramagnetic Carbon to Ultracold Temperatures,PRL,2002
2000,0071311,"E. Bodo, E. Scifoni, F. Sebastianelli, F.A. Gianturco and A. Dalgarno",Rotational Quenching in Ionic Systems at Ultra-Cold Temperatures,PRL,2002
2000,0071311,B. Zygelman and A. Dalgarno,Shape Resonance Enhancement of Dipolar Relaxation in Ultra-Cold Atomic Gases,J. Phys. B,2002
2000,0071311,"R.C. Forrey, V. Kharchenko and A. Dalgarno",On the Statistical Averaging Procedure for the Refractive Index of Matter Waves,J. Phys. B,2002
2000,0071311,R.V. Krems and A. Dalgarno,Shape Resonances and Nonadiabatic Dynamics in O(^3P_j) + He Collisions at Cold and Ultracold Temperatures,PRA,2002
2000,0071311,"S. Jonsell, A. Saenz, P. Froelich, R.C. Forrey, R. Cote and A. Dalgarno",Long-range Interactions between Two 2S Excited Hydrogen Atoms,PRA,2002
2000,0071311,"E. Bodo, F. Gianturco and A. Dalgarno",F + D_2 Reaction at Ultra-cold Temperatures,J. Chem. Phys.,2002
2000,0071311,J.R. Anglin and J. Schmiedmayer,Failure of geometric electromagnetism in the adiabatic vector Kepler problem,Phys. Rev. A -- physics/0211062,2004
2000,0071311,J.R. Anglin,Second-quartized Landau-Zener theory for dynamical instabilities,PRA Rapid Communication -- cond-mat/0210504,2003
2000,0071311,R.V. Krems and A. Dalgarno,Threshold Laws for Projection-flipping Cross Sections,PRA,2003
2000,0071311,"R.V. Krems, A. Dalgarno, N. Balakrishnan and G.C. Groenenboom",Spin-Flipping Transitions in ^2 SIGMA Diatomic Molecules Induced by Collisions with Structureless Atoms,PRA,2003
2000,0071311,R. Krems and A. Dalgarno,Electronic and Rotational Eenrgy Transfer in F(2P_1/2) + H_2 Collisions at Ultracold Temperatures,J. Chem. Phys.,2002
2000,0071311,"E. Bodo, F.A. Gianturco and A. Dalgarno",Quanching of Vibrationally Excited CO (v=2) Molecules by Ultra-cold Collisions with ^4He Atoms,Chem. Phys. Lett.,2002
2000,0071311,"J.D. Weinstein, R. de Carvalho, C. Hancox, J.M. Doyle",Evaporative Cooling of Atomic Chromium,PRA,2002
2000,0071311,"R. Michniak, D. McKinsey, R. Alleamue and J.M. Doyle",Alpha and beta particle induced scintillations in liquid and solid neon,NIM A,2002
2000,0071311,"D. Egorov, T. Lahaye, W. Schoellkopf, B. Friedrich and J.M. Doyle",Buffer-gas cooling of atomic and molecular beams,PRA,2002
2000,0071311,"R. deCarvalho, C. Hancox, M. Hummon and J.M. Doyle",Enhanced Inelastic Scattering Rates of Cold Atomic Chromium,JOSA B,2003
2000,0071311,Sheng Li and E.J. Heller,Quantum Multiple Scattering: Eigenmode Expansion and Its Applications to Proximity Resonance,PRA,2003
2000,0071311,Greg Fiete and Eric J. Heller,Semiclassical Theory of Coherence and Decoherence,PRA,2003
2000,0071311,"L.M. Duan, E. Demler and M.D. Lukin",Controlling spin exchange interaction in optical lattices,PRL - cond-mat/0210564,2003
2000,0071311,"Dominik Schneble, Yoshio Torii, Micah Boyd, Erik W. Streed, David E. Pritchard, and Wolfgang Ketterle",The Onset of Matter-Wave Amplifications in a Superradiant Bose-Einstein Condensate,Science,2003
2000,0071311,W. Ketterle,When atoms behave as waves: Bose-Einstein condensation and the atom laser,Chem. Phys,2002
2000,0071311,W. Ketterle,When atoms behave as waves: Bose-Einstein condensation and the atom laser,Rev. Mod. Phys.,2002
2000,0071311,"Dominik Schneble, Yoshio Torii, Micah Boyd, Erik W. Streed, David E. Pritchard and Wolfgang Ketterle",The Onset of Matter-Wave Amplification in a Superradiant Bose-Einstein Condensate,Science,2003
2000,0071311,"M. Vengalattore, W. Rooijakkers, R. Conroy and M. Prentiss",Suppression of photon rescattering due to spatial anisotrophy in a cold atomic gas,PRA,2003
2000,0071311,"M. Vengalattore, W. Rooijakkers and M. Prentiss",Ferromagnetic Atom guide with in situ loading,PRA,2002
2000,0071311,"W. Rooijakkers, S. Wu, P. Striehl, M. Vengalattore and M. Prentiss",Observation of caustics in the trajectoreis of cold atoms in a linear magnetic potential,PRA,2003
2000,0071311,"S. Gupta, Z. Hadzibabic, J.R. Anglin, and W. Ketterle",Collisions in zero temperature Fermi gases,Physical Review Letters,2004
2000,0071311,J. Ruostekoski and J.R. Anglin,Monopole core instability and Alice rings in spinor Bose-Einstein condensates,Physical Review Letters,2003
2000,0071311,R. V. Krems and A. Dalgarno,Disalignment Transitions in Cold Collisions of 3P Atoms with Structure List Targets in a Magnetic Field,Phys. Rev. A,2003
2000,0071311,"R. V. Krems, H.R. Sadeghpour, A. Dalgarno, D. Zgid, and  G. Chalasinski",Low-temperature  Collisions of NH(X3S-) Molecules with He Atoms in a Magnetic Field: an Ab initio Study,Phys. Rev. A,2003
2000,0071311,B. Zygelman,Recombination of antiprotons with positrons at low temperatures,J. Phys. B: At. Mol. Opt. Phys.,2003
2000,0071311,"S. Jonsell, A. Saenz, P. Froelich, B. Zygelman and A. Dalgarno",Hydrogen---antihydrogen scattering in the Born-Oppenheimer approximation,J. Phys. B: At. Mol. Opt. Phys.,2004
2000,0071311,"R.C. Forrey, S. Jonsell, P. Froelich and A. Dalgarno",Cold Collisions of Spin-Polarized Metastable Hydrogen Atoms,Phys. Rev. A,2003
2000,0071311,R. V. Krems and A. Dalgarno,Disalignment Transitions in Cold Collisions of 3P Atoms with Structureless Targets in a Magnetic Field,Phys. Rev. A,2003
2000,0071311,"X. Chu, M. J. Jamieson, and A. Dalgarno",Scattering Lengths for Collisions of Hydrogen and Deuterium Atoms,J. Phys. B,2003
2000,0071311,"P. Froelich, B. Zygelman, A. Saenz, S. Jonsell, S. Eriksson and  A. Dalgarno",Hydrogen-antihydrogen molecule and its properties,Few-Body Systems,2003
2000,0071311,"L. Yang, S.N. Dzhosyuk, J.M. Gabrielse, C.E.H. Mattoni, S.E. Maxwell, D.N. McKinsey, J.M. Doyle",Performance of a large area avalanche photodiode at low temperature,NIM A,2003
2000,0071311,"J.G.E. Harris, W.C. Campbell, D. Egorov, S.E. Maxwell, R.A. Michniak, S.V. Nguyen, L.D. van Buuren, W. Ketterle, J.M. Doyle",Deep Superconducting Magnetic Trap for Neutral Atoms,Review of Scientific Instruments,2003
2000,0071338,"Wiggins, S; Wiesenfeld, L; Jaffe, C; Uzer, T",Impenetrable barriers in phase-space,PHYSICAL REVIEW LETTERS,2001
2000,0072067,"M. Y. Gamarnik, M. W. Barsoum and T. El-Raghy",Improved X-ray Powder Diffraction Data for Ti2AlN,Powder Diffraction,2000
2000,0072067,"G. Hug, M. Jaoun and M. W. Barsoum","XAS, EELS and Full-Potential Augmented Plane Wave Study of the Electronic Structures of Ti2AlC, Ti2AlN, Nb2AlC and (Ti0.5,Nb0.5)2AlC",Phys. Rev. B,2005
2000,0072067,"G. Hug, M. Jaoun and M. W. Barsoum","XAS, EELS and Full-Potential Augmented Plane Wave Study of the Electronic Structures of 
Ti2AlC, Ti2AlN, Nb2AlC and (Ti0.5Nb0.5)2AlC",Phys. Rev. B.,2005
2000,0072067,"E. N. Hoffman, G. Yushin, M. W. Barsoum and Y. Gogotsi",Synthesis of Carbide-Derived Carbon by Chlorination of Ti2AlC,Chem. Mater,2005
2000,0072067,"G. Yushin, E. Hoffman, A. Nikitin, H. Ye, M. W. Barsoum and Y. Gogotsi",Synthesis of Nanoporous Carbide-Derived Carbon by Chlorination of Titanium Silicon Carbide,Carbon,2005
2000,0072067,"M. W. Barsoum, E. N. Hoffman, S. Gupta and R. D.Doherty",Driving Force and Mechanism of Spontaneous Metal Whisker Formation,Phys. Rev. Letters,2004
2000,0072067,"M. W. Barsoum, A. Crossely and S. Myhra",Crystal-Chemistry from XPS Analysis of Carbide-derived Mn+1AXn (n = 1) Nanolaminate Compounds,J. Phys. Chem. Solids,2002
2000,0072067,"M. W. Barsoum, A. Ganguly, H. Seifert and F. Aldinger",The 1300 °C Isothermal Section in the Nb-Sn-C Ternary Phase Diagram,J. Alloys Compounds,2002
2000,0072067,M. W. Barsoum,The MN+1AXN Phases:A New Class of Solids: Thermodynamically Stable Nanolaminate,Prog. Sol. State Chem,2000
2000,0072067,"C. J. Rawn, M. W. Barsoum, T. El-Raghy, A. Procopio, C. M. Hoffmann and C. Hubbard",Structure of Ti4AlN3-x- a Layered Mn+1AXn Nitride,Mater. Res. Bull,2000
2000,0072067,"T. El-Raghy, M. W. Barsoum and M. Sika",Reaction of Al with Ti3SiC2 in the 800-1000 °C Temperature Range,Mater Sci. Eng. A,2001
2000,0072067,"M. W. Barsoumy, J. Golczewski, H. Seifert and F. Aldinger","Fabrication, Electric and Thermal Properties of Ti2InC, Hf2InC and TiHfInC",J. Alloys and Compounds,2002
2000,0072067,"M. W. Barsoum, L. H. Ho-Duc, M. Radovic and T. El-Raghy","Long Time Oxidation Study of Ti3SiC2, Ti3SiC2 /SiC and Ti3SiC2 /TiC Composites in Air",J. Electrochemical Soc,2003
2000,0072067,"M. K. Drulis, A. Czopnik and H. Drulis, J. E. Spanier, A. Ganguly and M. W. Barsoum",On the Heat Capacity of Ti3GeC2,Materials Science and Engineering B,2005
2000,0072067,"I. Salama, T. El-Raghy and M. W. Barsoum","Oxidation of Nb2AlC and (Ti,Nb)2AlC in Air",J. Electrochem. Soc,2003
2000,0072067,"B. Manoun, S. K. Saxena, R. Gulve, H. P. Liermann, R. Gulve, E. L. Hoffman, M. W. Barsoum, S. Zha and G. Hug",Compression of Zr2InC to 52 GPa,Appl. Phys. Lett,2004
2000,0072067,"M. W. Barsoum, A. Murugaiah, S. R. Kalidindi and Y. Gogotsi","Kink Bands, Nonlinear Elasticity and Nanoindentations in Graphite",Carbon,2004
2000,0072067,"M. W. Barsoum, A. Murugaiah, S. R. Kalidindi and Y. Gogotsi",Nonlinear Elasticity and Nanoindentations in Graphite,Carbon,2004
2000,0072067,"J. Travaglini, M. W. Barsoum and T. El-Raghy",The Corrosion Behavior of Ti3SiC2 in Common Acids and NaOH,Corrosion Science,2003
2000,0072067,"A. Ganguly, M. W. Barsoum and J. Schuster","The 1300 C Isothermal Section in the Ti-In-C Ternary Phase Diagram,",J. Amer. Cer. Soc.,2005
2000,0072067,"M. K. Drulis, A. Czopnik, H. Drulis and M. W. Barsoum,","Low Temperature Heat Capacity and Magnetic Susceptibility of Ti3SiC2,",J. Applied Physics,2004
2000,0072067,"E. Hoffman, M. W. Barsoum, W. Wang, R. D. Doherty and A. Zavaliangos",On the Spontaneous Growth of Soft Metal Whiskers,IEEE Holm Conf. Proc,2005
2000,0072067,"A. Murugaiah, M. W. Barsoum, S. Kalidindi and T. Zhen",Spherical Nanoindentations in Ti3SiC2,J. Mater. Res,2004
2000,0072067,"R. S. Kumar, S. Rekhi, A. L. Cornelius and M. W. Barsoum",Compressibility of Nb2AsC to 41 GPa,Appl. Phys. Lett,2005
2000,0072067,"B. Manoun, S. K. Saxena and M. W. Barsoum",High Pressure Study of Ti4AlN3 to 55 GPa,Appl. Phys. Letts,2005
2000,0072067,"M. W. Barsoum, H.-I. Yoo, I. K. Polushina, V. Yu. Rud?, Yu. V. Rud? and T. El-Raghy","Electrical Conductivity, Thermopower and Hall effect of Ti3AlC2, Ti4AlN3 and Ti3SiC2",Phys. Rev. B,2000
2000,0072067,"M. W. Barsoum, M. Radovic, T. Zhen and P. Finkel",Dynamic Elastic Hysteretic Solids and Dislocations,Phys. Rev. Lett,2005
2000,0072067,"P. Finkel, B. Seaman, K. Harrell, J. D. Hettinger, and S. E. Lofland, A. Ganguly and M. W. Barsoum, Z. Sun, S. Li and R. Ahuja","Low Temperature Elastic, Electronic and Transport Properties of Ti3Si1-
xGexC2 Solid Solutions",Phys. Rev. B,2004
2000,0072067,"P. Finkel, J. Hettinger, S. Lofland, M. W. Barsoum and T. El-Raghy","Magneto-transport Properties of the Ternary Carbide, Ti3SiC2: Hall Effect, Magnetoresistance and Magnetic Susceptibility in the 4-300 K Range",Phys. Rev. B,2002
2000,0072067,M. W. Barsoum,"Oxidation of TiN+1AlXN where n = 1-3 and X is C, N, Part I: Model",J. Electrochem. Soc,2001
2000,0072067,"M. W. Barsoum, N. Tzenov, A. Procopio, T. El-Raghy and M. Ali","Oxidation of TiN+1AlXN where n = 1-3 and X is C, N, Experimental Results",J. Electrochem. Soc,2001
2000,0072067,"J. Chmiola, G. Yushin, R. K. Dash, E. Hoffman, J. E. Fischer, M. W. Barsoum & Y. Gogotsi",Double-Layer Capacitance of Carbide Derived Carbons,Electrochem. Solid State Lettrs,2005
2000,0072067,"I. J. Jordan, T. Sekine, T. Kobayashi, X. Li, N. N. Thadhani, T. El-Raghy and M. W. Barsoum",High Pressure Behavior of Titanium-Silicon Carbide,J. Applied Phys.,2003
2000,0072067,"S. Chakraborty, T. El-Raghy and M. W. Barsoum",Oxidation of Hf2SnC and Nb2SnC in Air in the 400-600 °C Temperature Range,Oxid. Metals,2003
2000,0072067,"Myhra, J. A. A. Crossley and M. W. Barsoum",Crystal-chemistry of the Ti3AlC2 and Ti4AlN3 Layered Carbide/nitride Phases-Characterization by XPS,J. Phys. and Chem. Solids,2001
2000,0072067,"M. W. Barsoum, T. El-Raghy, W. D. Porter, H. Wang, J. C. Ho and S. Chakraborty",Thermal Properties of Nb2SnC,J. Appl. Phys,2000
2000,0072067,"H-I. Yoo, M. W. Barsoum and T. El-Raghy",Ti3SiC2 Has Negligible Thermopower,Nature,2000
2000,0072067,"S. E. Lofland, J. D. Hettinger, K. Harrell, P. Finkel, S. Gupta, M. W. Barsoum and G. Hug",Elastic and Electronic Properties of Select M2AX Phases,Appl. Phys. Letts.,2004
2000,0072067,"M. W. Barsoum, M. Radovic, P. Finkel and T. El-Raghy",Ti3SiC2 and Ice,Appl. Phys. Lettrs,2001
2000,0072067,"B. Manoun, S. K. Saxena, H.-P. Liermann and M. W. Barsoum",Thermal Expansion of Polycrystalline Ti3SiC2 in the 25¡V1400 ?aC Temperature Range,J. Amer. Cer. Soc,2005
2000,0072067,"Z. Wang, S. Zha and M. W. Barsoum",Compressibility and Pressure Induced Phase Transformation in Ti3GeC3,Appl. Phys. Letters,2004
2000,0072067,"A. Souchet, J. Fontaine, M. Belin, T. Le Mogne, J.-L. Loubet and M. W. Barsoum",Ti3SiC2: Tribological Duality,Tirbology Letters,2005
2000,0072067,"J. E. Spanier, S. Gupta, M. Amer and M. W. Barsoum",First-Order Raman Scattering From the Mn+1AXn Phases,Phys. Rev. B,2005
2000,0072067,M. W. Barsoum and T. El-Raghy,The MAX Phases: Unique New Carbide and Nitride Materials,American Scientist,2001
2000,0072067,"L. H. Ho-DuC, T. El-Raghy and M. W. Barsoum",Synthesis and Mechanical Properties of Ti3SiC2 /SiC and Ti3SiC2 /TiC Composites,J. Alloys Compnds,2003
2000,0072067,"B. Manoun, S. K. Saxena, R. Gulve, H. P. Liermann, A. Ganguly, M. W. Barsoum and C. S. Zha",Compression of Ti3Si0.5Ge0.5C2 to 53 GPa,Appl. Phys. Lettrs,2004
2000,0072067,"B. Manoun, S. K. Saxena, R. Gulve, H. P. Liermann, R. Gulve, E. N. Hoffman, M. W. Barsoum, S. Zha and G. Hug",Compression of Zr2InC to 52 GPa,Applied Phsics Letters,2004
2000,0072067,"W. Barsoum, I. Salama, T. El-Raghy, J. Golczewski, W. D. Porter, H. Wang, H. Seifert and F. Aldinger","Thermal and Electrical Properties of Nb2AlC, (Ti,Nb)2AlC and Ti2AlC",Met. Mater. Trans,2002
2000,0072067,"I. Salama, T. El-Raghy and M. W. Barsoum","Synthesis and Mechanical Properties of Nb2AlC and (Ti,Nb)2AlC",J. Alloys Compounds,2002
2000,0072067,"T. El-Raghy, S. Chakraborty and M. W. Barsoum","Synthesis and Characterization of Hf2PbC, Zr2PbC and M2SnC (M = Ti, Hf, Nb or Zr)",J. Europ. Cer. Soc,2000
2000,0072067,"M. W. Barsoum, A. Murugaiah, S. R. Kalidindi and T. Zhen","Kinking Nonlinear Elastic Solids, Nanoindentations and Geology",Phys. Rev. Letts,2004
2000,0072264,"Fuller, Terry",Lefschetz fibrations of 4-dimensional manifolds,Revista Cubo Matematica Educacional,2003
2000,0072264,"Etnyre, JB; Fuller, T",Realizing 4-manifolds as achiral Lefschetz fibrations,INTERNATIONAL MATHEMATICS RESEARCH NOTICES,2006
2000,0072721,"L.C. Zhang, T.T. Cheng and M. Aindow",Study of Beta/Gamma Interfaces in a Water-Quenched Ti-44Al-4Nb-4Zr Alloy,Microscopy and Microanalysis,2004
2000,0072721,"M. Aindow, T.T. Cheng, C. Lin, H.W. Yang, P. Shang and R.C. Pond",Interfacial Defects and Lamellar Decomposition in Ti Aluminides,Interface Science,2004
2000,0072721,"LC Zhang, TT Cheng and M Aindow",Nucleation of the Lamellar Decomposition in a Ti-44Al-4Nb-4Zr Alloy,Acta Materialia,2004
2000,0072721,"U. Kitkamthorn, L.C. Zhang, T.T. Aindow and M. Aindow",The Structure of Ribbon Borides in a Ti-44Al-4Nb-4Zr-1B Alloy,Microscopy and Microanalysis,2005
2000,0072721,LC Zhang and M Aindow,Morphology and Interface Structures for Gamma Precipitates Formed in the Beta Phase of a Ti-44Al-4Nb-4Zr Alloy,Journal of Materials Science,2006
2000,0072721,U. Kitkamthorn and M. Aindow,Commensurate Intergrowths in Titanium Monoboride Precipitates,Microscopy and Microanalysis,2006
2000,0072721,"L.C. Zhang, T.T. Cheng and M. Aindow",Structural Transformation Induced by Ion-Milling in TiAl-Based Alloys,Microscopy and Microanalysis,2004
2000,0072721,"L.C. Zhang, M. Aindow and Y.W. Kim",HRTEM of Carbide and Silicide Precipitation in a TiAl-Based Alloy During Aging,Microscopy and Microanalysis,2004
2000,0072721,"U Kitkamthorn, LC Zhang and M Aindow",Structure of Ribbon Borides in a Ti-44Al-4Nb-4Zr-1B Alloy,Intermetallics,2006
2000,0072721,"RC Pond, H Jiao, LC Zhang and M Aindow",Accommodation of Angular Incompatibilities Between Interfacial Facets During Precipitate Growth,Metallurgical and Materials Transactions A,2006
2000,0072909,"Baldocchi, Dennis; Kelliher, F.M.; Black, T.A.; Jarvis, P.",Climate and vegetation controls on boreal zone energy exchange,Global Change Biology,2000
2000,0072909,"Eugster, Werner; Rouse, Wayne; Pielke, R.A.; McFadden, Joseph P; Baldocchi, Dennis; Kittel, Timothy; Chapin, F. Stuart; Liston, Glen E.; Vidale, Pier Luigi; Vaganov, Eugene; Chambers, Scott",Land-atmosphere energy exchange in Arctic tundra and boreal forest: available data and feedbacks to climate,Global Change Biology,2000
